t_ms,thr,str,mix_L,mix_R,tgt_L_hz,tgt_R_hz,meas_L_hz,meas_R_hz,duty_L,duty_R,int_L,int_R,freqdet_L_hz,freqdet_R_hz
9991.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9998.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10024.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10028.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10030.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10046.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10048.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10051.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10279.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10285.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10288.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10292.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10295.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10298.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10301.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10304.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10308.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10311.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10314.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10319.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10323.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10327.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10330.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10333.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10337.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10340.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10343.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10347.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10350.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10354.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10357.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10360.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10364.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10367.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10371.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10375.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10379.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10382.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10386.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10389.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10392.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10396.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10399.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10403.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10406.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10411.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10415.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10418.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10422.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10425.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10429.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10432.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10435.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10439.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10442.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10446.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10449.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10452.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10456.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10459.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10463.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10466.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10469.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10473.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10476.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10480.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10483.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10487.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10490.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10494.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10497.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10501.0,0.2,0.0,0.2,0.2,188.0,188.0,0.0,270.0,0.259,0.209,0.0,0.0,0.0,385.7
10507.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10511.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10515.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10519.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10523.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10526.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10530.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10534.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10537.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10541.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10545.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10549.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10552.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10556.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10560.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10563.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10567.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10571.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10574.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10578.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10582.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10585.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10589.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10593.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10597.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10602.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10605.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10609.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10613.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10617.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10620.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10625.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10629.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10633.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10637.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10640.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10644.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10648.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10651.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10655.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10659.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10662.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10666.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10670.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10673.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10677.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10681.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10684.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10688.0,0.2,0.0,0.2,0.2,188.0,188.0,314.5,433.1,0.199,0.199,-1.9996,-1.9996,449.2,502.9
10694.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10698.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10702.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10705.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10709.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10713.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10716.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10720.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10724.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10728.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10731.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10735.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10739.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10742.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10747.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10751.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10755.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10759.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10762.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10766.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10770.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10773.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10777.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10781.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10784.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10790.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10793.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10797.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10801.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10804.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10808.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10812.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10815.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10819.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10823.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10827.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10830.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10834.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10838.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10841.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10845.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10849.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10853.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10856.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10860.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
10864.0,0.2,0.0,0.2,0.2,188.0,188.0,419.0,464.9,0.199,0.199,-1.9996,-1.9996,463.9,478.5
